alias,normalized_alias,entity_id,ambiguity_count,resolution_status
一日齋,一日斋,ent_69914e7d87cb,1,unique_alias
一日經,一日经,ent_e20bc18dd059,1,unique_alias
一日经,一日经,ent_e20bc18dd059,1,unique_alias
一月三舟,一月三舟,ent_8681b20b1e27,1,unique_alias
一月三身,一月三身,ent_8072aecddbcd,1,unique_alias
一机一境,一机一境,ent_0396dba7d7f6,1,unique_alias
一機一境,一机一境,ent_0396dba7d7f6,1,unique_alias
一杀多生,一杀多生,ent_5a9dc51d0ff7,1,unique_alias
一殺多生,一杀多生,ent_5a9dc51d0ff7,1,unique_alias
一來向,一来向,ent_ddd8c6dd2bf3,1,unique_alias
一来向,一来向,ent_ddd8c6dd2bf3,1,unique_alias
一來果,一来果,ent_b64343e36e07,1,unique_alias
一来果,一来果,ent_b64343e36e07,1,unique_alias
一枝花,一枝花,ent_946c8263dd81,1,unique_alias
一檀构,一檀构,ent_3ca570fec09d,1,unique_alias
一檀構,一檀构,ent_3ca570fec09d,1,unique_alias
一段事,一段事,ent_97794d44e9b0,1,unique_alias
一毛端,一毛端,ent_0f61ed7aa5c1,1,unique_alias
一水四見,一水四见,ent_5b07ea78b01a,1,unique_alias
一水四见,一水四见,ent_5b07ea78b01a,1,unique_alias
一法印,一法印,ent_13585ac9a151,1,unique_alias
一法句,一法句,ent_5d19b0b834cf,1,unique_alias
一法界,一法界,ent_3a2416bad45f,1,unique_alias
一法界心,一法界心,ent_d40356d40245,1,unique_alias
一法若有,一法若有,ent_55a95355c860,1,unique_alias
一法身,一法身,ent_f31bbe84dd68,1,unique_alias
一洛叉,一洛叉,ent_8e9b12ca3b87,1,unique_alias
一浮沤,一浮沤,ent_a324dd1890cd,1,unique_alias
一浮漚,一浮沤,ent_a324dd1890cd,1,unique_alias
一物不将来,一物不将来,ent_dcfd8758010c,1,unique_alias
一物不將來,一物不将来,ent_dcfd8758010c,1,unique_alias
一理随缘,一理随缘,ent_f751f41107e3,1,unique_alias
一理隨緣,一理随缘,ent_f751f41107e3,1,unique_alias
一生不犯,一生不犯,ent_a9dd2c958fe4,1,unique_alias
一生入妙覺,一生入妙觉,ent_5e0ad6464d4c,1,unique_alias
一生入妙觉,一生入妙觉,ent_5e0ad6464d4c,1,unique_alias
一生所系菩萨,一生所系菩萨,ent_fa4f98df3484,1,unique_alias
一生所繫菩薩,一生所系菩萨,ent_fa4f98df3484,1,unique_alias
一生果遂,一生果遂,ent_65331cc018da,1,unique_alias
一生补处,一生补处,ent_5de62122fb00,1,unique_alias
一生補處,一生补处,ent_5de62122fb00,1,unique_alias
一生补处菩萨最胜大三昧耶像,一生补处菩萨最胜大三昧耶像,ent_b25aa1f1cfe1,1,unique_alias
一生補處菩薩最勝大三昧耶像,一生补处菩萨最胜大三昧耶像,ent_b25aa1f1cfe1,1,unique_alias
一由旬,一由旬,ent_2ea5f7ba3eb5,1,unique_alias
一由繕那,一由缮那,ent_6a4d64bd4549,1,unique_alias
一由缮那,一由缮那,ent_6a4d64bd4549,1,unique_alias
一界,一界,ent_1f37e79f5cdc,1,unique_alias
一白三羯磨,一白三羯磨,ent_af524dee32f1,1,unique_alias
一百一十城,一百一十城,ent_06c16ab3a192,1,unique_alias
一百一十知識,一百一十知识,ent_a1a1fa337d84,1,unique_alias
一百一十知识,一百一十知识,ent_a1a1fa337d84,1,unique_alias
一百三十六地狱,一百三十六地狱,ent_2b1f5969c622,1,unique_alias
一百三十六地獄,一百三十六地狱,ent_2b1f5969c622,1,unique_alias
一百五十讚佛頌,一百五十赞佛颂,ent_5507dd176f58,1,unique_alias
一百五十赞佛颂,一百五十赞佛颂,ent_5507dd176f58,1,unique_alias
一百八十五龍王,一百八十五龙王,ent_8c4e06072684,1,unique_alias
一百八十五龙王,一百八十五龙王,ent_8c4e06072684,1,unique_alias
一百八名梵讚,一百八名梵赞,ent_b9b304a288c2,1,unique_alias
一百八名梵赞,一百八名梵赞,ent_b9b304a288c2,1,unique_alias
一百八名陀罗尼经,一百八名陀罗尼经,ent_e8be15475732,1,unique_alias
一百八名陀羅尼經,一百八名陀罗尼经,ent_e8be15475732,1,unique_alias
一百八尊契印,一百八尊契印,ent_701f7204b454,1,unique_alias
一百八尊法身契印,一百八尊法身契印,ent_2e0ef42dfe8a,1,unique_alias
一百八臂金刚藏王,一百八臂金刚藏王,ent_253f50b60d99,1,unique_alias
一百八臂金剛藏王,一百八臂金刚藏王,ent_253f50b60d99,1,unique_alias
一百八遍,一百八遍,ent_1b64bc55a045,1,unique_alias
一盖,一盖,ent_31fa5d1869d5,1,unique_alias
一蓋,一盖,ent_31fa5d1869d5,1,unique_alias
一目多伽,一目多伽,ent_cc4bff58f4a8,1,unique_alias
一盲引众盲,一盲引众盲,ent_875abd010075,1,unique_alias
一盲引眾盲,一盲引众盲,ent_875abd010075,1,unique_alias
一相,一相,ent_42fd8c1ef71a,1,unique_alias
一相一味,一相一味,ent_1c9fa6d04154,1,unique_alias
一相三昧,一相三昧,ent_ccdb3ff5fe33,1,unique_alias
一相无相,一相无相,ent_4cf3cc21f6a7,1,unique_alias
一相無相,一相无相,ent_4cf3cc21f6a7,1,unique_alias
一相智,一相智,ent_6b332f2cb32a,1,unique_alias
一相法門,一相法门,ent_4ae97cd2c73b,1,unique_alias
一相法门,一相法门,ent_4ae97cd2c73b,1,unique_alias
一真地,一真地,ent_1740f13951d0,1,unique_alias
一真如,一真如,ent_351df85f332d,1,unique_alias
一真无为,一真无为,ent_d7ab30f262f2,1,unique_alias
一真無為,一真无为,ent_d7ab30f262f2,1,unique_alias
一真法界,一真法界,ent_297708e1a3e4,1,unique_alias
一眼之龜,一眼之龟,ent_f3e7698f6a2e,1,unique_alias
一眼之龟,一眼之龟,ent_f3e7698f6a2e,1,unique_alias
一禿乘,一秃乘,ent_d1f20f243977,1,unique_alias
一秃乘,一秃乘,ent_d1f20f243977,1,unique_alias
一空一切空,一空一切空,ent_d557ce9d1623,1,unique_alias
一笔三礼,一笔三礼,ent_63f2bfb1b751,1,unique_alias
一筆三禮,一笔三礼,ent_63f2bfb1b751,1,unique_alias
一笔勾,一笔勾,ent_dbc2884c88fd,1,unique_alias
一筆勾,一笔勾,ent_dbc2884c88fd,1,unique_alias
一箧四蛇,一箧四蛇,ent_5f306065e6bf,1,unique_alias
一篋四蛇,一箧四蛇,ent_5f306065e6bf,1,unique_alias
一箭道,一箭道,ent_bd4fc1449938,1,unique_alias
一縷一觸,一缕一触,ent_8582711b1bf9,1,unique_alias
一缕一触,一缕一触,ent_8582711b1bf9,1,unique_alias
一腊缚,一腊缚,ent_055caedbda99,1,unique_alias
一臘縛,一腊缚,ent_055caedbda99,1,unique_alias
一臈,一臈,ent_9ebbf49d1ce1,1,unique_alias
一色一香无非中道,一色一香无非中道,ent_adcf5b27a00f,1,unique_alias
一色一香無非中道,一色一香无非中道,ent_adcf5b27a00f,1,unique_alias
一茎草,一茎草,ent_1b371242158e,1,unique_alias
一莖草,一茎草,ent_1b371242158e,1,unique_alias
一莲,一莲,ent_617f1d3044e0,1,unique_alias
一蓮,一莲,ent_617f1d3044e0,1,unique_alias
一莲之实,一莲之实,ent_97a3d7152089,1,unique_alias
一蓮之實,一莲之实,ent_97a3d7152089,1,unique_alias
一莲托生,一莲托生,ent_580e878f16fb,1,unique_alias
一蓮托生,一莲托生,ent_580e878f16fb,1,unique_alias
一藏,一藏,ent_8600ce35164f,1,unique_alias
一藏数目,一藏数目,ent_552a5160d4d9,1,unique_alias
一藏數目,一藏数目,ent_552a5160d4d9,1,unique_alias
一慮,一虑,ent_88fafaa85116,1,unique_alias
一虑,一虑,ent_88fafaa85116,1,unique_alias
一虮,一虮,ent_75225b3ba456,1,unique_alias
一蟣,一虮,ent_75225b3ba456,1,unique_alias
一蛇首尾,一蛇首尾,ent_7d20227a96ca,1,unique_alias
一行一切行,一行一切行,ent_ec195112bf3b,1,unique_alias
一行三昧,一行三昧,ent_258adcbc106f,1,unique_alias
一行居集,一行居集,ent_e02c7a6dcc47,1,unique_alias
一衲,一衲,ent_4f411111de42,1,unique_alias
一角仙人,一角仙人,ent_609ab1c11cce,1,unique_alias
一解脫,一解脱,ent_6b16d5eb2568,1,unique_alias
一解脱,一解脱,ent_6b16d5eb2568,1,unique_alias
一訶子,一诃子,ent_839c12be1e08,1,unique_alias
一诃子,一诃子,ent_839c12be1e08,1,unique_alias
一識外道,一识外道,ent_92186bfb0191,1,unique_alias
一识外道,一识外道,ent_92186bfb0191,1,unique_alias
一說部,一说部,ent_a0a368983873,1,unique_alias
一说部,一说部,ent_a0a368983873,1,unique_alias
一超直入,一超直入,ent_8f48c9a3f8bc,1,unique_alias
一轉語,一转语,ent_9424ec8df21b,1,unique_alias
一转语,一转语,ent_9424ec8df21b,1,unique_alias
一道无为心,一道无为心,ent_2cb9ee377ec4,1,unique_alias
一道無為心,一道无为心,ent_2cb9ee377ec4,1,unique_alias
一道法門,一道法门,ent_0ae0768e9eb3,1,unique_alias
一道法门,一道法门,ent_0ae0768e9eb3,1,unique_alias
一道神光,一道神光,ent_352571084bec,1,unique_alias
一那由多,一那由多,ent_364378882a60,1,unique_alias
一里劫万里劫,一里劫万里劫,ent_7a55417922b7,1,unique_alias
一里劫萬里劫,一里劫万里劫,ent_7a55417922b7,1,unique_alias
一鎚便成,一锤便成,ent_26907825555a,1,unique_alias
一锤便成,一锤便成,ent_26907825555a,1,unique_alias
一門普門,一门普门,ent_9072e3d553eb,1,unique_alias
一门普门,一门普门,ent_9072e3d553eb,1,unique_alias
一間聖者,一间圣者,ent_70bd1f484c75,1,unique_alias
一间圣者,一间圣者,ent_70bd1f484c75,1,unique_alias
一闡底迦,一阐底迦,ent_52a0cbf97036,1,unique_alias
一阐底迦,一阐底迦,ent_52a0cbf97036,1,unique_alias
一闡提,一阐提,ent_049f9230e314,1,unique_alias
一阐提,一阐提,ent_049f9230e314,1,unique_alias
一闡提杖,一阐提杖,ent_62b8544b36cd,1,unique_alias
一阐提杖,一阐提杖,ent_62b8544b36cd,1,unique_alias
一陀罗尼,一陀罗尼,ent_ea85a2640ea9,1,unique_alias
一陀羅尼,一陀罗尼,ent_ea85a2640ea9,1,unique_alias
一障者,一障者,ent_1f955727ae20,1,unique_alias
一面器,一面器,ent_2cf79a17b268,1,unique_alias
一音教,一音教,ent_f63635a5d67a,1,unique_alias
一顛迦,一颠迦,ent_3ea05c511d41,1,unique_alias
一颠迦,一颠迦,ent_3ea05c511d41,1,unique_alias
一髻,一髻,ent_44f9c81c8f33,1,unique_alias
一髻尊陀罗尼经,一髻尊陀罗尼经,ent_ee8eac38146c,1,unique_alias
一髻尊陀羅尼經,一髻尊陀罗尼经,ent_ee8eac38146c,1,unique_alias
一髻文殊,一髻文殊,ent_75e6ed536449,1,unique_alias
一髻罗刹女,一髻罗刹女,ent_87a7e4eae272,1,unique_alias
一髻羅剎女,一髻罗刹女,ent_87a7e4eae272,1,unique_alias
一髻罗刹法,一髻罗刹法,ent_c05440edfdaa,1,unique_alias
一髻羅剎法,一髻罗刹法,ent_c05440edfdaa,1,unique_alias
一髻罗刹王菩萨,一髻罗刹王菩萨,ent_e40c1dd29442,1,unique_alias
一髻羅剎王菩薩,一髻罗刹王菩萨,ent_e40c1dd29442,1,unique_alias
一魔万箭,一魔万箭,ent_56731103aaee,1,unique_alias
一魔萬箭,一魔万箭,ent_56731103aaee,1,unique_alias
七七忌,七七忌,ent_4b0293ba3f68,1,unique_alias
七七斋,七七斋,ent_f3c2695b7af1,1,unique_alias
七七齋,七七斋,ent_f3c2695b7af1,1,unique_alias
七丈夫,七丈夫,ent_629085ffe4c6,1,unique_alias
七事断灭宗,七事断灭宗,ent_f87e2e61dfe7,1,unique_alias
七事斷滅宗,七事断灭宗,ent_f87e2e61dfe7,1,unique_alias
七事随身,七事随身,ent_d4ae7033f3f6,1,unique_alias
七事隨身,七事随身,ent_d4ae7033f3f6,1,unique_alias
七众溺水,七众溺水,ent_fdc4b55fa14e,1,unique_alias
七眾溺水,七众溺水,ent_fdc4b55fa14e,1,unique_alias
七佛,七佛,ent_107cd2ab2ceb,1,unique_alias
七佛俱胝佛母心大准提陀罗尼法,七佛俱胝佛母心大准提陀罗尼法,ent_68e0baa26a74,1,unique_alias
七佛俱胝佛母心大准提陀羅尼法,七佛俱胝佛母心大准提陀罗尼法,ent_68e0baa26a74,1,unique_alias
七佛八菩萨,七佛八菩萨,ent_76ec6da286c7,1,unique_alias
七佛八菩薩,七佛八菩萨,ent_76ec6da286c7,1,unique_alias
七佛八菩萨所说大陀罗尼神咒经,七佛八菩萨所说大陀罗尼神咒经,ent_c812a318d484,1,unique_alias
七佛八菩薩所說大陀羅尼神咒經,七佛八菩萨所说大陀罗尼神咒经,ent_c812a318d484,1,unique_alias
七佛名号功德经,七佛名号功德经,ent_82d6ef3dffc1,1,unique_alias
七佛名號功德經,七佛名号功德经,ent_82d6ef3dffc1,1,unique_alias
七佛所說神咒經,七佛所说神咒经,ent_fd480b8e9d9e,1,unique_alias
七佛所说神咒经,七佛所说神咒经,ent_fd480b8e9d9e,1,unique_alias
七佛父母姓字經,七佛父母姓字经,ent_9ea642d9b6c8,1,unique_alias
七佛父母姓字经,七佛父母姓字经,ent_9ea642d9b6c8,1,unique_alias
七佛經,七佛经,ent_54beb8d1cec0,1,unique_alias
七佛经,七佛经,ent_54beb8d1cec0,1,unique_alias
七佛药师,七佛药师,ent_4f3d93269415,1,unique_alias
七佛藥師,七佛药师,ent_4f3d93269415,1,unique_alias
七佛药师五坛修法,七佛药师五坛修法,ent_2efaed22919c,1,unique_alias
七佛藥師五壇修法,七佛药师五坛修法,ent_2efaed22919c,1,unique_alias
七佛药师法,七佛药师法,ent_46c194df5e4f,1,unique_alias
七佛藥師法,七佛药师法,ent_46c194df5e4f,1,unique_alias
七佛药师经,七佛药师经,ent_b01a798b043d,1,unique_alias
七佛藥師經,七佛药师经,ent_b01a798b043d,1,unique_alias
七佛說偈,七佛说偈,ent_9c1ee364f9f4,1,unique_alias
七佛说偈,七佛说偈,ent_9c1ee364f9f4,1,unique_alias
七佛讚唄伽陀,七佛赞呗伽陀,ent_b5c46db55f05,1,unique_alias
七佛赞呗伽陀,七佛赞呗伽陀,ent_b5c46db55f05,1,unique_alias
七佛通戒偈,七佛通戒偈,ent_d1d132c1c8c0,1,unique_alias
七俱胝,七俱胝,ent_75846aa9c11a,1,unique_alias
七俱胝佛母尊,七俱胝佛母尊,ent_ff94ae4cd6a0,1,unique_alias
七僧,七僧,ent_84223d30ea29,1,unique_alias
七僧斋,七僧斋,ent_58ba72067300,1,unique_alias
七僧齋,七僧斋,ent_58ba72067300,1,unique_alias
七僧法会,七僧法会,ent_0d784ca1ddee,1,unique_alias
七僧法會,七僧法会,ent_0d784ca1ddee,1,unique_alias
七八行,七八行,ent_3821435c327a,1,unique_alias
七净华,七净华,ent_65dbb47d0b3b,1,unique_alias
七淨華,七净华,ent_65dbb47d0b3b,1,unique_alias
七分全得,七分全得,ent_4c78fe1d5a1c,1,unique_alias
七加行,七加行,ent_7317e267e08a,1,unique_alias
七十七智,七十七智,ent_ec71496a78ce,1,unique_alias
七十三尊,七十三尊,ent_b9578b043554,1,unique_alias
七十二天,七十二天,ent_7c94c32405e2,1,unique_alias
七十二威仪,七十二威仪,ent_84f9f24c0262,1,unique_alias
七十二威儀,七十二威仪,ent_84f9f24c0262,1,unique_alias
七十二字,七十二字,ent_d4c3f9b8194a,1,unique_alias
七十五法,七十五法,ent_753cddf6a40b,1,unique_alias
七十真实论,七十真实论,ent_c9b998c65c31,1,unique_alias
七十真實論,七十真实论,ent_c9b998c65c31,1,unique_alias
七千八百問,七千八百问,ent_4d5fe4f546a7,1,unique_alias
七千八百问,七千八百问,ent_4d5fe4f546a7,1,unique_alias
七千夜叉,七千夜叉,ent_07fac58bb232,1,unique_alias
七华,七华,ent_9f014f996159,1,unique_alias
七華,七华,ent_9f014f996159,1,unique_alias
七华八裂,七华八裂,ent_4e69cceb05db,1,unique_alias
七華八裂,七华八裂,ent_4e69cceb05db,1,unique_alias
七卷章,七卷章,ent_5844e6a8f7a2,1,unique_alias
七叶岩,七叶岩,ent_2ffac8132ea1,1,unique_alias
七葉巖,七叶岩,ent_2ffac8132ea1,1,unique_alias
七同十一异,七同十一异,ent_cc338b13bc8d,1,unique_alias
七同十一異,七同十一异,ent_cc338b13bc8d,1,unique_alias
七周减缘,七周减缘,ent_ef4b1c82b95d,1,unique_alias
七周減緣,七周减缘,ent_ef4b1c82b95d,1,unique_alias
七周行慈,七周行慈,ent_cb5cd5e357f1,1,unique_alias
七善,七善,ent_632d8278968d,1,unique_alias
七善士趣,七善士趣,ent_0351905354d3,1,unique_alias
七圣,七圣,ent_b7df1a9cc7ce,1,unique_alias
七聖,七圣,ent_b7df1a9cc7ce,1,unique_alias
七圣财,七圣财,ent_2db8b7998b4f,1,unique_alias
七聖財,七圣财,ent_2db8b7998b4f,1,unique_alias
七地沈空难,七地沈空难,ent_a014a40cc669,1,unique_alias
七地沈空難,七地沈空难,ent_a014a40cc669,1,unique_alias
七坛炎魔天天供,七坛炎魔天天供,ent_e38f50d4a68f,1,unique_alias
七壇炎魔天天供,七坛炎魔天天供,ent_e38f50d4a68f,1,unique_alias
七塔報恩禪寺,七塔报恩禅寺,ent_2b7acd17a3f1,1,unique_alias
七境三乐,七境三乐,ent_6124ca883ee0,1,unique_alias
七境三樂,七境三乐,ent_6124ca883ee0,1,unique_alias
七士夫趣,七士夫趣,ent_610f812f1020,1,unique_alias
七声,七声,ent_50beff45ff45,1,unique_alias
七聲,七声,ent_50beff45ff45,1,unique_alias
七声觉,七声觉,ent_03638915e005,1,unique_alias
七聲覺,七声觉,ent_03638915e005,1,unique_alias
七处九会,七处九会,ent_0c00029ba628,1,unique_alias
七處九會,七处九会,ent_0c00029ba628,1,unique_alias
七处八会,七处八会,ent_78aec05a1d5e,1,unique_alias
七處八會,七处八会,ent_78aec05a1d5e,1,unique_alias
七处善,七处善,ent_ede5a6a0b211,1,unique_alias
七處善,七处善,ent_ede5a6a0b211,1,unique_alias
七处平满相,七处平满相,ent_7794702df0e5,1,unique_alias
七處平滿相,七处平满相,ent_7794702df0e5,1,unique_alias
七多罗树,七多罗树,ent_f2887f0d018e,1,unique_alias
七多羅樹,七多罗树,ent_f2887f0d018e,1,unique_alias
七女經,七女经,ent_6728b8d771f7,1,unique_alias
七女经,七女经,ent_6728b8d771f7,1,unique_alias
七子,七子,ent_e14fb950d6b8,1,unique_alias
七字文殊,七字文殊,ent_a473b8095e6b,1,unique_alias
七字部中七曜,七字部中七曜,ent_e3d53e738b41,1,unique_alias
七宗,七宗,ent_baa6a8d6fd1f,1,unique_alias
七宝华,七宝华,ent_89a50d382555,1,unique_alias
七寶華,七宝华,ent_89a50d382555,1,unique_alias
七宝塔,七宝塔,ent_104cc012dca5,1,unique_alias
七寶塔,七宝塔,ent_104cc012dca5,1,unique_alias
七宝树林,七宝树林,ent_cc997fcd4c92,1,unique_alias
七寶樹林,七宝树林,ent_cc997fcd4c92,1,unique_alias
七宝狱,七宝狱,ent_04d5ccfd165f,1,unique_alias
七寶獄,七宝狱,ent_04d5ccfd165f,1,unique_alias
七宝经,七宝经,ent_55e8b8df21a1,1,unique_alias
七寶經,七宝经,ent_55e8b8df21a1,1,unique_alias
七塵,七尘,ent_053801518db0,1,unique_alias
七尘,七尘,ent_053801518db0,1,unique_alias
七常住果,七常住果,ent_92b8245516a5,1,unique_alias
七微,七微,ent_dd149ff3f6d2,1,unique_alias
七心界,七心界,ent_cb8ff9f5a683,1,unique_alias
七戒經,七戒经,ent_6d450e19c70e,1,unique_alias
七戒经,七戒经,ent_6d450e19c70e,1,unique_alias
七摩怛里,七摩怛里,ent_c01b045e0f0d,1,unique_alias
七支业,七支业,ent_45257a929b0b,1,unique_alias
七支業,七支业,ent_45257a929b0b,1,unique_alias
七支念誦法,七支念诵法,ent_f95358ca03b2,1,unique_alias
七支念诵法,七支念诵法,ent_f95358ca03b2,1,unique_alias
七支念誦隨行法,七支念诵随行法,ent_792c38d57a9c,1,unique_alias
七支念诵随行法,七支念诵随行法,ent_792c38d57a9c,1,unique_alias
七方便,七方便,ent_2feac33027f9,1,unique_alias
七方便人,七方便人,ent_e9cc762204c6,1,unique_alias
七无上道,七无上道,ent_21cf7fef360b,1,unique_alias
七無上道,七无上道,ent_21cf7fef360b,1,unique_alias
七日作坛法,七日作坛法,ent_51a1930ecdd8,1,unique_alias
七日作壇法,七日作坛法,ent_51a1930ecdd8,1,unique_alias
七日药,七日药,ent_9bd5187718b7,1,unique_alias
七日藥,七日药,ent_9bd5187718b7,1,unique_alias
七昙,七昙,ent_ac1558d25c5a,1,unique_alias
七曇,七昙,ent_ac1558d25c5a,1,unique_alias
七星如意輪秘密要經,七星如意轮秘密要经,ent_cd2c34f8d08e,1,unique_alias
