entity_id,name,entity_type,mention_count,document_count,out_degree,in_degree,degree,relation_count,weighted_degree,evidence_count,pagerank,betweenness,harmonic_centrality,core_number,community_id,community_size,participation_coefficient,relation_family_count,view_count,views,neighbor_type_entropy,relation_rate,pagerank_percentile,betweenness_percentile,participation_percentile,bridge_score,degree_rank,pagerank_rank,betweenness_rank,bridge_rank
ent_c60686651ba8,宜興白塔山,PlaceRealm,45,41,0,1,1,1,1,1,0.00034781376265065946,0.0,232.57261904761526,1,18,9,0.0,1,1,propagation_organization,0.0,2.2222222222222223,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_96bd2d252696,興建藏經樓義行,PracticeActivity,0,0,0,1,1,1,1,1,0.00034781376265065946,0.0,232.5726190476153,1,18,9,0.0,1,1,propagation_organization,0.0,,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_f1f854827d1b,東禪寺,Institution,0,0,0,1,1,1,1,1,0.00034781376265065946,0.0,260.87777777777404,1,6,77,0.0,1,1,propagation_organization,0.0,,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_e3df25818a27,儒家思想,DoctrineTerm,1,1,0,1,1,1,1,1,0.00034781376265065946,0.0,280.3742063492035,1,1,235,0.0,1,1,propagation_organization,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_b2e749d1e6fc,馬列共產主義,Concept,1,1,0,1,1,1,1,1,0.00034781376265065946,0.0,280.3742063492035,1,1,235,0.0,1,1,thought_doctrine,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_49d778977d43,四天王寺,Institution,34,20,0,1,1,1,1,1,0.00034781376265065946,0.0,2.5,1,28,5,0.0,1,1,propagation_organization,0.0,2.9411764705882355,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_f52badece633,廣隆寺,Institution,2,2,0,1,1,1,1,1,0.00034781376265065946,0.0,2.5,1,28,5,0.0,1,1,propagation_organization,0.0,50.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_14232bc689a6,法隆寺,Institution,19,13,0,1,1,1,1,1,0.00034781376265065946,0.0,2.5,1,28,5,0.0,1,1,propagation_organization,0.0,5.2631578947368425,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_32608cc0596f,中宮尼寺,Institution,1,1,0,1,1,1,1,1,0.00034781376265065946,0.0,2.5,1,28,5,0.0,1,1,propagation_organization,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_90c4622d4967,摩訶菩提學會,Institution,8,4,0,1,1,1,1,1,0.00034781376265065946,0.0,204.04015151514886,1,29,5,0.0,1,1,propagation_organization,0.0,12.5,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_dc05a2f59a2c,摩訶菩提會泰國分會,Institution,2,1,0,1,1,1,1,1,0.00034781376265065946,0.0,204.04015151514886,1,29,5,0.0,1,1,propagation_organization,0.0,50.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_c4616b7d77b9,金剛照明三昧,DoctrineTerm,11,10,0,1,1,1,1,1,0.00034781376265065946,0.0,266.07380952380606,1,2,153,0.0,1,1,practice,0.0,9.090909090909092,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_fa9639785707,星連心．中華文明探索之旅,PracticeActivity,1,1,0,1,1,1,1,1,0.00034781376265065946,0.0,2.5,1,30,5,0.0,1,1,propagation_organization,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_485c44a42ea7,星連心．兩岸新媒體研學營,PracticeActivity,1,1,0,1,1,1,1,1,0.00034781376265065946,0.0,2.5,1,30,5,0.0,1,1,propagation_organization,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_2909d85668ec,白馬雪山科考活動,PracticeActivity,1,1,0,1,1,1,1,1,0.00034781376265065946,0.0,2.5,1,30,5,0.0,1,1,propagation_organization,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_0596c3f04824,點亮心燈活動,PracticeActivity,1,1,0,1,1,1,1,1,0.00034781376265065946,0.0,2.5,1,30,5,0.0,1,1,propagation_organization,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_6285afaaf79b,頭陀行,Concept,50,44,0,1,1,1,1,1,0.00034762923105762997,0.0,286.4666666666641,1,2,153,0.0,1,1,practice,0.0,2.0,0.4915919282511211,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,908,617,655
ent_e1afb6b17b50,國際佛教學術會議,PracticeActivity,55,38,0,2,2,2,2,2,0.0003472907736577643,0.003507197707278304,358.8186507936485,2,10,42,0.5,1,1,propagation_organization,0.0,3.6363636363636362,0.4910313901345291,0.9405829596412556,0.9161995515695067,0.7010930493273544,391,909,107,197
ent_39ee9c246755,世間（世俗生命層面）,Concept,1,1,0,1,1,1,1,1,0.0003463815995305821,0.0,260.4099206349169,1,17,9,0.0,1,1,thought_doctrine,0.0,100.0,0.4904708520179372,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,910,617,655
ent_686192f7c709,勝鬘書院,Institution,6,4,1,1,2,2,4,5,0.000346244795671974,0.0005268645426322013,358.16865079364857,2,4,150,0.375,2,2,other_domain;propagation_organization,1.0,33.333333333333336,0.48963004484304934,0.773542600896861,0.8321188340807175,0.6590526905829597,391,911,405,264
ent_27fd71168d6a,文化弘揚佛法,Concept,0,0,0,1,1,1,3,3,0.000346244795671974,0.0,356.7686507936485,1,4,150,0.0,1,1,thought_doctrine,0.0,,0.48963004484304934,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,911,617,655
ent_3ac5231bf2dc,法界緣起,DoctrineTerm,0,0,0,1,1,2,2,2,0.0003446121921651586,0.0,323.65079365079146,1,7,59,0.0,1,1,thought_doctrine,0.0,,0.48878923766816146,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,913,617,655
ent_e4ecd0f54684,十大願,DoctrineTerm,260,181,0,1,1,1,1,1,0.00034327232107149897,0.0,299.2115079365061,1,16,9,0.0,1,1,other_domain,0.0,0.38461538461538464,0.4879484304932735,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,914,617,655
ent_89fc744d65d6,講經,PracticeActivity,1,1,0,1,1,1,1,1,0.00034327232107149897,0.0,299.2115079365061,1,16,9,0.0,1,1,practice,0.0,100.0,0.4879484304932735,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,914,617,655
ent_bc477447e8c2,慧遠,BuddhistFigure,222,151,6,1,7,7,8,8,0.00034326759786584723,0.0041098926944601235,325.89166666666483,2,6,77,0.0,5,2,propagation_organization;thought_doctrine,0.9211854965885543,3.1531531531531534,0.48682735426008966,0.9517937219730942,0.39181614349775784,0.6282623318385652,134,916,87,319
ent_0c31b0852846,稱念阿彌陀佛,PracticeActivity,88,54,2,1,3,3,4,4,0.00034326759786584723,0.0002090388707049766,322.8079365079343,3,6,77,0.375,2,2,practice;propagation_organization,0.9999999999999998,3.409090909090909,0.48682735426008966,0.7584080717488789,0.8321188340807175,0.6529988789237668,286,916,432,281
ent_fbc6e05ae244,五蘊皆空,DoctrineTerm,0,0,1,1,2,2,2,2,0.0003426819412991697,3.434235971035555e-05,325.55079365079166,2,3,153,0.0,2,2,other_domain;thought_doctrine,1.0,,0.4854260089686099,0.7107623318385651,0.39181614349775784,0.5018497757847534,391,918,517,470
ent_2f6d98148d0e,空相,DoctrineTerm,0,0,1,1,2,2,2,4,0.0003426819412991697,2.1959526164087026e-05,325.65476190475977,2,3,153,0.5,2,1,thought_doctrine,1.0,,0.4854260089686099,0.7006726457399103,0.9161995515695067,0.6151289237668162,391,918,535,347
ent_e60b8f7bb836,大品般若經,Classic,0,0,0,1,1,1,1,2,0.0003426819412991697,0.0,303.59126984126766,1,3,153,0.0,1,1,classic_text,0.0,,0.4854260089686099,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,918,617,655
ent_dfa1c3ef4e08,歐美,PlaceRealm,388,280,0,2,2,2,2,2,0.0003425538872592931,0.0,369.7686507936483,2,1,235,0.0,2,1,propagation_organization,1.0,0.5154639175257731,0.484304932735426,0.3276345291479821,0.39181614349775784,0.3085986547085202,391,921,617,645
ent_7d624b801303,存好心,PracticeActivity,1,1,0,1,1,1,1,1,0.00034245977515658246,0.0,269.54404761904453,1,10,42,0.0,1,1,thought_doctrine,0.0,100.0,0.48346412556053814,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,922,617,655
ent_f30c2831ef6c,做好事,PracticeActivity,1,1,0,1,1,1,1,1,0.00034245977515658246,0.0,269.54404761904453,1,10,42,0.0,1,1,thought_doctrine,0.0,100.0,0.48346412556053814,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,922,617,655
ent_b975b85e6cbf,普門寺,Institution,0,0,0,2,2,2,2,2,0.00034148140620247723,9.643090243121685e-05,360.485317460315,2,4,150,0.0,1,1,propagation_organization,1.0,,0.4826233183856502,0.7354260089686099,0.39181614349775784,0.4617152466367713,391,924,473,562
ent_bb5c08557287,佛事,DoctrineTerm,1403,684,8,2,10,10,12,12,0.00034135558591992835,0.0037252738359289683,395.85952380952085,5,2,153,0.6805555555555556,3,2,practice;thought_doctrine,0.6783898247235197,0.7127583749109052,0.4820627802690583,0.9439461883408071,0.9871076233183856,0.7837107623318387,82,925,101,93
ent_816fe57f3e38,祈願,PracticeActivity,2190,938,3,1,4,4,5,5,0.00034120598938289313,4.467330074773293e-05,349.86865079364867,4,2,153,0.56,2,2,practice;thought_doctrine,1.0,0.182648401826484,0.4812219730941704,0.7158071748878924,0.9503923766816144,0.6714405829596413,215,926,508,244
ent_1e90e2710552,佛光四句偈,PracticeActivity,0,0,3,1,3,4,4,4,0.00034120598938289313,0.00015458158083487856,377.01904761904444,3,5,111,0.625,2,2,practice;thought_doctrine,0.9182958340544894,,0.4812219730941704,0.7477578475336323,0.9697309417040358,0.6900224215246638,286,926,451,222
ent_f015ab78cf89,眾生平等,DoctrineTerm,241,188,0,1,1,2,2,3,0.00033964352553460643,0.0,357.795238095236,1,2,153,0.0,2,2,propagation_organization;thought_doctrine,0.0,0.8298755186721992,0.48038116591928254,0.3276345291479821,0.39181614349775784,0.3485986547085202,648,928,617,636
ent_06f6af3b8ec0,八正道,DoctrineTerm,0,0,3,2,5,5,5,5,0.0003374920318818261,0.001692863987042694,372.83809523809316,3,2,153,0.31999999999999984,2,2,propagation_organization;thought_doctrine,0.9602297178607612,,0.4798206278026906,0.8923766816143498,0.8116591928251121,0.7004484304932737,184,929,193,198
ent_3c0dbd225d06,有情,Group,2351,1340,2,1,3,3,4,4,0.0003370790465803529,6.600323630380916e-05,383.1023809523778,3,3,153,0.625,2,2,propagation_organization;thought_doctrine,0.9182958340544894,0.12760527435133986,0.4792600896860987,0.725896860986547,0.9697309417040358,0.6812780269058296,286,930,490,233
ent_2ee46c235dd0,大乘心,DoctrineTerm,101,45,2,1,3,4,4,5,0.0003368888749147148,0.002433069444898044,307.3162698412679,2,11,22,0.375,2,1,thought_doctrine,0.0,3.9603960396039604,0.4786995515695067,0.9176008968609866,0.8321188340807175,0.6766760089686099,286,931,148,238
ent_a37b94bcd5ea,十方眾生,Group,0,0,0,1,1,1,1,1,0.00033565806038296335,0.0,289.7964285714259,1,6,77,0.0,1,1,propagation_organization,0.0,,0.4781390134529148,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,932,617,655
ent_886c87bcb507,鳩摩羅什,BuddhistFigure,623,319,2,1,3,3,3,4,0.0003356140909945566,0.0009097825262358323,236.78214285713898,2,7,59,0.0,3,1,propagation_organization,0.9999999999999998,0.48154093097913325,0.47533632286995514,0.8447309417040358,0.39181614349775784,0.5254372197309417,286,933,278,444
ent_e41bb5eaf95c,鼓山湧泉寺,Institution,26,22,1,1,2,2,2,2,0.0003356140909945566,0.0008038256308961114,240.0457070707031,1,1,235,0.0,1,1,propagation_organization,1.0,7.6923076923076925,0.47533632286995514,0.804372197309417,0.39181614349775784,0.4892937219730942,391,933,315,508
ent_c4159a3aa726,吉藏,BuddhistFigure,252,72,0,1,1,1,1,1,0.0003356140909945566,0.0,207.9881673881646,1,7,59,0.0,1,1,propagation_organization,0.0,0.3968253968253968,0.47533632286995514,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,933,617,655
ent_33d39f9d99a7,中道實相,DoctrineTerm,0,0,0,1,1,1,1,1,0.0003356140909945566,0.0,207.9881673881646,1,7,59,0.0,1,1,propagation_organization,0.0,,0.47533632286995514,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,933,617,655
ent_31ede98f0b62,破邪顯正,Concept,58,51,0,1,1,1,1,1,0.0003356140909945566,0.0,207.9881673881646,1,7,59,0.0,1,1,propagation_organization,0.0,1.7241379310344827,0.47533632286995514,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,933,617,655
ent_f11604a2e6fc,專修部,Institution,0,0,0,1,1,1,1,1,0.0003356140909945566,0.0,249.63373015872602,1,4,150,0.0,1,1,propagation_organization,0.0,,0.47533632286995514,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,933,617,655
ent_804ab00f932b,禪淨密三修萬人獻燈法會,PracticeActivity,18,14,0,1,1,1,1,1,0.0003356140909945566,0.0,212.06951659451352,1,10,42,0.0,1,1,propagation_organization,0.0,5.555555555555555,0.47533632286995514,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,933,617,655
ent_b0a9c191c037,首屆國定佛誕節系列活動,PracticeActivity,0,0,0,1,1,1,1,1,0.0003356140909945566,0.0,212.06951659451354,1,10,42,0.0,1,1,propagation_organization,0.0,,0.47533632286995514,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,933,617,655
ent_404ba8fd181a,台中莲社,Institution,0,0,0,1,1,1,1,2,0.0003356140909945566,0.0,262.50119047618676,1,8,58,0.0,1,1,propagation_organization,0.0,,0.47533632286995514,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,933,617,655
ent_12d33a6d83cc,三業,DoctrineTerm,763,480,1,1,2,2,2,2,0.00033468313135212997,0.0,372.12857142856905,2,1,235,0.0,2,2,other_domain;thought_doctrine,0.0,0.2621231979030144,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.3485986547085202,391,942,617,636
ent_b92c964bebfd,緣覺,DoctrineTerm,475,296,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,thought_doctrine,0.0,0.21052631578947367,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_86c264bbf70a,社會,Concept,35649,7904,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,thought_doctrine,0.0,0.002805127773570086,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_8cb691f7d199,商業,Concept,695,465,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,thought_doctrine,0.0,0.14388489208633093,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_292f1cc53c7f,六識,DoctrineTerm,429,154,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,thought_doctrine,0.0,0.2331002331002331,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_63cde28763fa,平等共尊,DoctrineTerm,1,1,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,thought_doctrine,0.0,100.0,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_02ca80db7e53,蒙古,PlaceRealm,299,109,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,0.33444816053511706,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_e84525e943f2,高昌,PlaceRealm,59,24,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,1.694915254237288,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_5fd0d03bfc31,大中華地區,PlaceRealm,1,1,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,100.0,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_04c8ebcafe28,俄國,PlaceRealm,129,76,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,0.7751937984496124,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_7a9d3ad06891,南詔,PlaceRealm,45,3,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,2.2222222222222223,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_4c79d2b97571,吐蕃,PlaceRealm,28,13,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,3.5714285714285716,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_4d076ac3bebf,夏威夷,PlaceRealm,244,123,0,1,1,1,1,1,0.00033468313135212997,0.0,363.35198412698173,1,1,235,0.0,1,1,propagation_organization,0.0,0.4098360655737705,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_197c8eea6628,大夏,PlaceRealm,40,17,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,2.5,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_2b5e876f84d2,尼泊爾,PlaceRealm,372,222,0,1,1,1,1,2,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,0.26881720430107525,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_df0ec7f78f87,澳洲,PlaceRealm,2762,914,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,0.036205648081100654,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_4b9818e91f34,蘇門答臘,PlaceRealm,33,23,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,3.0303030303030303,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_4a6167b42978,龜茲,PlaceRealm,128,48,0,1,1,1,1,1,0.00033468313135212997,0.0,363.35198412698173,1,1,235,0.0,1,1,propagation_organization,0.0,0.78125,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_57fd44d9812f,中国,PlaceRealm,0,0,0,1,1,1,1,1,0.00033468313135212997,0.0,363.35198412698173,1,1,235,0.0,1,1,propagation_organization,0.0,,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_d3ab5e547161,東亞及西方各國,PlaceRealm,0,0,0,1,1,1,1,1,0.00033468313135212997,0.0,363.35198412698173,1,1,235,0.0,1,1,propagation_organization,0.0,,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_3d109f945cc0,非洲,PlaceRealm,21,6,0,1,1,1,1,1,0.00033468313135212997,0.0,363.35198412698173,1,1,235,0.0,1,1,propagation_organization,0.0,4.761904761904762,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_188a4da6786f,緬甸,PlaceRealm,11,6,0,1,1,1,1,1,0.00033468313135212997,0.0,363.35198412698173,1,1,235,0.0,1,1,propagation_organization,0.0,9.090909090909092,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_a36c0ed65fcd,南美洲,PlaceRealm,306,154,0,1,1,1,1,1,0.00033468313135212997,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,0.32679738562091504,0.4663677130044843,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,942,617,655
ent_a7313a33beb8,解脫相,DoctrineTerm,3,3,0,1,1,1,1,1,0.00033376058425347915,0.0,293.5793650793628,1,15,10,0.0,1,1,thought_doctrine,0.0,33.333333333333336,0.45964125560538116,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,965,617,655
ent_0447a31ca784,剎那生滅,DoctrineTerm,42,38,0,1,1,1,1,2,0.0003336894688054964,0.0,274.87936507936206,1,9,56,0.0,1,1,thought_doctrine,0.0,2.380952380952381,0.45908071748878926,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,966,617,655
ent_b11d175ae3e1,頓超法門,DoctrineTerm,18,14,0,1,1,1,1,1,0.00033192127551513056,0.0,314.06150793650636,1,6,77,0.0,1,1,propagation_organization,0.0,5.555555555555555,0.4579596412556054,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,967,617,655
ent_cffeaa2ed6cc,黃梅,PlaceRealm,139,79,0,1,1,1,1,1,0.00033192127551513056,0.0,314.0615079365064,1,6,77,0.0,1,1,propagation_organization,0.0,0.7194244604316546,0.4579596412556054,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,967,617,655
